secret_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
semen,4 guesses,2,spelt,GBYBB,4.522055208874202,48,6
semen,4 guesses,3,delve,BYBBB,2.584962500721156,6,1
semen,4 guesses,4,semen,GGGGG,0.0,1,1
sense,4 guesses,1,raise,BBBYY,-1.0,2315,48
sense,4 guesses,2,spelt,YBYBB,4.522055208874202,48,4
sense,4 guesses,3,about,BBBBB,2.0,4,1
sense,4 guesses,4,sense,GGGGG,0.0,1,1
sepia,2 guesses,1,raise,BYYYY,-1.0,2315,1
sepia,2 guesses,2,sepia,GGGGG,0.0,1,1
serif,3 guesses,1,raise,YBYYY,-1.0,2315,5
serif,3 guesses,2,merry,BGGBB,2.321928094887362,5,1
serif,3 guesses,3,serif,GGGGG,0.0,1,1
serum,3 guesses,1,raise,YBBYY,-1.0,2315,24
serum,3 guesses,2,sheep,GBYBB,3.886842188131012,24,1
serum,3 guesses,3,serum,GGGGG,0.0,1,1
serve,3 guesses,1,raise,YBBYY,-1.0,2315,24
serve,3 guesses,2,sheep,GBYYB,3.886842188131012,24,1
serve,3 guesses,3,serve,GGGGG,0.0,1,1
setup,4 guesses,1,raise,BBBYY,-1.0,2315,48
setup,4 guesses,2,spelt,GYYBY,4.522055208874202,48,2
setup,4 guesses,3,about,BBBGY,1.0,2,1
setup,4 guesses,4,setup,GGGGG,0.0,1,1
seven,4 guesses,1,raise,BBBYY,-1.0,2315,48
seven,4 guesses,2,spelt,GBYBB,4.522055208874202,48,6
seven,4 guesses,3,delve,BYBYB,2.584962500721156,6,1
seven,4 guesses,4,seven,GGGGG,0.0,1,1
sever,4 guesses,1,raise,YBBYY,-1.0,2315,24
sever,4 guesses,2,sheep,GBYGB,3.886842188131012,24,3
sever,4 guesses,3,arrow,BYBBB,1.5849625007211559,3,1
sever,4 guesses,4,sever,GGGGG,0.0,1,1
sewer,4 guesses,1,raise,YBBYY,-1.0,2315,24
sewer,4 guesses,2,sheep,GBYGB,3.886842188131012,24,3
sewer,4 guesses,3,arrow,BYBBY,1.5849625007211559,3,1
sewer,4 guesses,4,sewer,GGGGG,0.0,1,1
shack,4 guesses,1,raise,BYBYB,-1.0,2315,58
shack,4 guesses,2,shalt,GGGBB,4.480837840284,58,4
shack,4 guesses,3,aback,BBGGG,2.0,4,1
shack,4 guesses,4,shack,GGGGG,0.0,1,1
shade,4 guesses,1,raise,BYBYG,-1.0,2315,20
shade,4 guesses,2,stalk,GBGBB,3.039353872167201,20,7
shade,4 guesses,3,dumpy,YBBBB,2.807354922057604,7,1
shade,4 guesses,4,shade,GGGGG,0.0,1,1
shady,4 guesses,1,raise,BYBYB,-1.0,2315,58
shady,4 guesses,2,shalt,GGGBB,4.480837840284,58,4
shady,4 guesses,3,aback,BBGBB,2.0,4,1
shady,4 guesses,4,shady,GGGGG,0.0,1,1
shaft,3 guesses,1,raise,BYBYB,-1.0,2315,58
shaft,3 guesses,2,shalt,GGGBG,4.480837840284,58,1
shaft,3 guesses,3,shaft,GGGGG,0.0,1,1
shake,4 guesses,1,raise,BYBYG,-1.0,2315,20
shake,4 guesses,2,stalk,GBGBY,3.039353872167201,20,2
shake,4 guesses,3,abhor,YBYBB,1.0,2,1
shake,4 guesses,4,shake,GGGGG,0.0,1,1
shaky,4 guesses,1,raise,BYBYB,-1.0,2315,58
shaky,4 guesses,2,shalt,GGGBB,4.480837840284,58,4
shaky,4 guesses,3,aback,BBGBY,2.0,4,1
shaky,4 guesses,4,shaky,GGGGG,0.0,1,1
shale,4 guesses,1,raise,BYBYG,-1.0,2315,20
shale,4 guesses,2,stalk,GBGGB,3.039353872167201,20,2
shale,4 guesses,3,aback,BBGBB,1.0,2,1
shale,4 guesses,4,shale,GGGGG,0.0,1,1
shall,4 guesses,1,raise,BYBYB,-1.0,2315,58
shall,4 guesses,2,shalt,GGGYB,4.480837840284,58,2
shall,4 guesses,3,afoul,YBBBY,1.0,2,1
shall,4 guesses,4,shall,GGGGG,0.0,1,1
shalt,2 guesses,1,raise,BYBYB,-1.0,2315,58
shalt,2 guesses,2,shalt,GGGGG,4.480837840284,58,1
shame,4 guesses,1,raise,BYBYG,-1.0,2315,20
shame,4 guesses,2,stalk,GBGBB,3.039353872167201,20,7
shame,4 guesses,3,dumpy,BBYBB,2.807354922057604,7,1
shame,4 guesses,4,shame,GGGGG,0.0,1,1
shank,4 guesses,1,raise,BYBYB,-1.0,2315,58
shank,4 guesses,2,shalt,GGGBB,4.480837840284,58,4
shank,4 guesses,3,aback,BBGBG,2.0,4,1
shank,4 guesses,4,shank,GGGGG,0.0,1,1
shape,4 guesses,1,raise,BYBYG,-1.0,2315,20
shape,4 guesses,2,stalk,GBGBB,3.039353872167201,20,7
shape,4 guesses,3,dumpy,BBBGB,2.807354922057604,7,1
shape,4 guesses,4,shape,GGGGG,0.0,1,1
shard,4 guesses,1,raise,YYBYB,-1.0,2315,24
shard,4 guesses,2,stamp,GBGBB,3.6216535224393342,24,5
shard,4 guesses,3,candy,BYBYB,2.321928094887362,5,1
shard,4 guesses,4,shard,GGGGG,0.0,1,1
share,3 guesses,1,raise,YYBYG,-1.0,2315,5
share,3 guesses,2,chant,BGGBB,2.321928094887362,5,1
share,3 guesses,3,share,GGGGG,0.0,1,1
shark,4 guesses,1,raise,YYBYB,-1.0,2315,24
shark,4 guesses,2,stamp,GBGBB,3.6216535224393342,24,5
shark,4 guesses,3,candy,BYBBB,2.321928094887362,5,1
shark,4 guesses,4,shark,GGGGG,0.0,1,1
sharp,3 guesses,1,raise,YYBYB,-1.0,2315,24
sharp,3 guesses,2,stamp,GBGBG,3.6216535224393342,24,1
sharp,3 guesses,3,sharp,GGGGG,0.0,1,1
shave,4 guesses,1,raise,BYBYG,-1.0,2315,20
shave,4 guesses,2,stalk,GBGBB,3.039353872167201,20,7
shave,4 guesses,3,dumpy,BBBBB,2.807354922057604,7,1
shave,4 guesses,4,shave,GGGGG,0.0,1,1
shawl,4 guesses,1,raise,BYBYB,-1.0,2315,58
shawl,4 guesses,2,shalt,GGGYB,4.480837840284,58,2
shawl,4 guesses,3,afoul,YBBBG,1.0,2,1
shawl,4 guesses,4,shawl,GGGGG,0.0,1,1
shear,3 guesses,1,raise,YYBYY,-1.0,2315,4
shear,3 guesses,2,champ,BGYBB,2.0,4,1
shear,3 guesses,3,shear,GGGGG,0.0,1,1
sheen,4 guesses,1,raise,BBBYY,-1.0,2315,48
sheen,4 guesses,2,spelt,GBYBB,4.522055208874202,48,6
sheen,4 guesses,3,delve,BYBBY,2.584962500721156,6,1
sheen,4 guesses,4,sheen,GGGGG,0.0,1,1
sheep,4 guesses,1,raise,BBBYY,-1.0,2315,48
sheep,4 guesses,2,spelt,GYYBB,4.522055208874202,48,2
sheep,4 guesses,3,abhor,BBYBB,1.0,2,1
sheep,4 guesses,4,sheep,GGGGG,0.0,1,1
sheer,3 guesses,1,raise,YBBYY,-1.0,2315,24
sheer,3 guesses,2,sheep,GGGGB,3.886842188131012,24,1
sheer,3 guesses,3,sheer,GGGGG,0.0,1,1
sheet,4 guesses,1,raise,BBBYY,-1.0,2315,48
sheet,4 guesses,2,spelt,GBYBG,4.522055208874202,48,2
sheet,4 guesses,3,abhor,BBYBB,1.0,2,1
sheet,4 guesses,4,sheet,GGGGG,0.0,1,1
sheik,3 guesses,1,raise,BBYYY,-1.0,2315,6
sheik,3 guesses,2,agent,BBGBB,2.584962500721156,6,1
sheik,3 guesses,3,sheik,GGGGG,0.0,1,1
shelf,3 guesses,1,raise,BBBYY,-1.0,2315,48
shelf,3 guesses,2,spelt,GBGGB,4.522055208874202,48,1
shelf,3 guesses,3,shelf,GGGGG,0.0,1,1
shell,4 guesses,1,raise,BBBYY,-1.0,2315,48
shell,4 guesses,2,spelt,GBGYB,4.522055208874202,48,3
shell,4 guesses,3,awash,BBBYY,1.5849625007211559,3,1
shell,4 guesses,4,shell,GGGGG,0.0,1,1
shied,3 guesses,1,raise,BBGYY,-1.0,2315,4
shied,3 guesses,2,adapt,BYBBB,2.0,4,1
shied,3 guesses,3,shied,GGGGG,0.0,1,1
shift,4 guesses,1,raise,BBGYB,-1.0,2315,31
shift,4 guesses,2,plunk,BBBBB,3.8456631498513816,31,5
shift,4 guesses,3,awash,BBBYY,2.321928094887362,5,1
shift,4 guesses,4,shift,GGGGG,0.0,1,1
shine,4 guesses,1,raise,BBGYG,-1.0,2315,14
shine,4 guesses,2,plunk,BBBGB,3.182005814760214,14,2
shine,4 guesses,3,abhor,BBYBB,1.0,2,1
shine,4 guesses,4,shine,GGGGG,0.0,1,1
shiny,4 guesses,1,raise,BBGYB,-1.0,2315,31
shiny,4 guesses,2,plunk,BBBGB,3.8456631498513816,31,4
shiny,4 guesses,3,agate,BBBBB,2.0,4,1
shiny,4 guesses,4,shiny,GGGGG,0.0,1,1
shire,3 guesses,1,raise,YBGYG,-1.0,2315,2
shire,3 guesses,2,abhor,BBYBY,1.0,2,1
shire,3 guesses,3,shire,GGGGG,0.0,1,1
shirk,3 guesses,1,raise,YBGYB,-1.0,2315,5
shirk,3 guesses,2,chalk,BGBBG,2.321928094887362,5,1
shirk,3 guesses,3,shirk,GGGGG,0.0,1,1
shirt,3 guesses,1,raise,YBGYB,-1.0,2315,5
shirt,3 guesses,2,chalk,BGBBB,2.321928094887362,5,1
shirt,3 guesses,3,shirt,GGGGG,0.0,1,1
shoal,3 guesses,1,raise,BYBYB,-1.0,2315,58
shoal,3 guesses,2,shalt,GGYYB,4.480837840284,58,1
shoal,3 guesses,3,shoal,GGGGG,0.0,1,1
shock,4 guesses,1,raise,BBBYB,-1.0,2315,89
shock,4 guesses,2,stony,GBGBB,4.7833809437177335,89,5
shock,4 guesses,3,chalk,YGBBG,2.321928094887362,5,1
shock,4 guesses,4,shock,GGGGG,0.0,1,1
shone,4 guesses,1,raise,BBBYG,-1.0,2315,15
shone,4 guesses,2,cloth,BBGBY,3.189898095464287,15,2
shone,4 guesses,3,above,BBGBG,1.0,2,1
shone,4 guesses,4,shone,GGGGG,0.0,1,1
shook,5 guesses,1,raise,BBBYB,-1.0,2315,89
shook,5 guesses,2,stony,GBYBB,4.7833809437177335,89,7
shook,5 guesses,3,flack,BBBBG,2.5216406363433186,7,2
shook,5 guesses,4,abhor,BBYYB,1.0,2,1
shook,5 guesses,5,shook,GGGGG,0.0,1,1
shoot,4 guesses,1,raise,BBBYB,-1.0,2315,89
shoot,4 guesses,2,stony,GYYBB,4.7833809437177335,89,3
shoot,4 guesses,3,about,BBYBG,1.5849625007211559,3,1
shoot,4 guesses,4,shoot,GGGGG,0.0,1,1
shore,3 guesses,1,raise,YBBYG,-1.0,2315,7
shore,3 guesses,2,notch,BYBBY,2.521640636343318,7,1
shore,3 guesses,3,shore,GGGGG,0.0,1,1
shorn,4 guesses,1,raise,YBBYB,-1.0,2315,28
shorn,4 guesses,2,count,BYBYB,3.8388043692446128,28,2
shorn,4 guesses,3,abhor,BBYYY,1.0,2,1
shorn,4 guesses,4,shorn,GGGGG,0.0,1,1
short,4 guesses,1,raise,YBBYB,-1.0,2315,28
short,4 guesses,2,count,BYBBG,3.8388043692446128,28,2
short,4 guesses,3,abhor,BBYYY,1.0,2,1
short,4 guesses,4,short,GGGGG,0.0,1,1
shout,4 guesses,1,raise,BBBYB,-1.0,2315,89
shout,4 guesses,2,stony,GYGBB,4.7833809437177335,89,5
shout,4 guesses,3,caput,BBBGG,2.321928094887362,5,1
shout,4 guesses,4,shout,GGGGG,0.0,1,1
shove,4 guesses,1,raise,BBBYG,-1.0,2315,15
shove,4 guesses,2,cloth,BBGBY,3.189898095464287,15,2
shove,4 guesses,3,above,BBGGG,1.0,2,1
shove,4 guesses,4,shove,GGGGG,0.0,1,1
shown,3 guesses,1,raise,BBBYB,-1.0,2315,89
shown,3 guesses,2,stony,GBGYB,4.7833809437177335,89,1
shown,3 guesses,3,shown,GGGGG,0.0,1,1
showy,4 guesses,1,raise,BBBYB,-1.0,2315,89
showy,4 guesses,2,stony,GBGBG,4.7833809437177335,89,2
showy,4 guesses,3,aback,BBBBB,1.0,2,1
showy,4 guesses,4,showy,GGGGG,0.0,1,1
shrew,3 guesses,1,raise,YBBYY,-1.0,2315,24
shrew,3 guesses,2,sheep,GGBGB,3.886842188131012,24,1
shrew,3 guesses,3,shrew,GGGGG,0.0,1,1
shrub,4 guesses,1,raise,YBBYB,-1.0,2315,28
shrub,4 guesses,2,count,BBYBB,3.8388043692446128,28,5
shrub,4 guesses,3,angry,BBBYB,2.321928094887362,5,1
shrub,4 guesses,4,shrub,GGGGG,0.0,1,1
shrug,4 guesses,1,raise,YBBYB,-1.0,2315,28
shrug,4 guesses,2,count,BBYBB,3.8388043692446128,28,5
shrug,4 guesses,3,angry,BBYYB,2.321928094887362,5,1
shrug,4 guesses,4,shrug,GGGGG,0.0,1,1
shuck,4 guesses,1,raise,BBBYB,-1.0,2315,89
shuck,4 guesses,2,stony,GBBBB,4.7833809437177335,89,4
shuck,4 guesses,3,allay,BBBBB,2.0,4,1
shuck,4 guesses,4,shuck,GGGGG,0.0,1,1
shunt,4 guesses,1,raise,BBBYB,-1.0,2315,89
shunt,4 guesses,2,stony,GYBGB,4.7833809437177335,89,2
shunt,4 guesses,3,abbot,BBBBG,1.0,2,1
shunt,4 guesses,4,shunt,GGGGG,0.0,1,1
shush,4 guesses,1,raise,BBBYB,-1.0,2315,89
shush,4 guesses,2,stony,YBBBB,4.7833809437177335,89,5
shush,4 guesses,3,blush,BBGYY,2.321928094887362,5,1
shush,4 guesses,4,shush,GGGGG,0.0,1,1
shyly,4 guesses,1,raise,BBBYB,-1.0,2315,89
shyly,4 guesses,2,stony,GBBBY,4.7833809437177335,89,2
shyly,4 guesses,3,abhor,BBYBB,1.0,2,1
shyly,4 guesses,4,shyly,GGGGG,0.0,1,1
siege,3 guesses,1,raise,BBYYY,-1.0,2315,6
siege,3 guesses,2,agent,BYYBB,2.584962500721156,6,1
siege,3 guesses,3,siege,GGGGG,0.0,1,1
sieve,3 guesses,1,raise,BBYYY,-1.0,2315,6
sieve,3 guesses,2,agent,BBYBB,2.584962500721156,6,1
sieve,3 guesses,3,sieve,GGGGG,0.0,1,1
sight,3 guesses,1,raise,BBYYB,-1.0,2315,23
sight,3 guesses,2,shout,GYBBG,3.9690016298759936,23,1
sight,3 guesses,3,sight,GGGGG,0.0,1,1
sigma,3 guesses,1,raise,BYYYB,-1.0,2315,7
sigma,3 guesses,2,enact,BBYBB,2.807354922057604,7,1
sigma,3 guesses,3,sigma,GGGGG,0.0,1,1
silky,4 guesses,1,raise,BBYYB,-1.0,2315,23
silky,4 guesses,2,shout,GBBBB,3.9690016298759936,23,2
silky,4 guesses,3,aback,BBBBY,1.0,2,1
silky,4 guesses,4,silky,GGGGG,0.0,1,1
silly,4 guesses,1,raise,BBYYB,-1.0,2315,23
silly,4 guesses,2,shout,GBBBB,3.9690016298759936,23,2
silly,4 guesses,3,aback,BBBBB,1.0,2,1
silly,4 guesses,4,silly,GGGGG,0.0,1,1
since,3 guesses,1,raise,BBYYG,-1.0,2315,3
since,3 guesses,2,acorn,BYBBY,1.5849625007211559,3,1
since,3 guesses,3,since,GGGGG,0.0,1,1
sinew,3 guesses,1,raise,BBYYY,-1.0,2315,6
sinew,3 guesses,2,agent,BBYYB,2.584962500721156,6,1
sinew,3 guesses,3,sinew,GGGGG,0.0,1,1
singe,3 guesses,1,raise,BBYYG,-1.0,2315,3
singe,3 guesses,2,acorn,BBBBY,1.5849625007211559,3,1
singe,3 guesses,3,singe,GGGGG,0.0,1,1
siren,3 guesses,1,raise,YBYYY,-1.0,2315,5
siren,3 guesses,2,merry,BYGBB,2.321928094887362,5,1
siren,3 guesses,3,siren,GGGGG,0.0,1,1
sissy,4 guesses,1,raise,BBYYB,-1.0,2315,23
sissy,4 guesses,2,shout,YBBBB,3.9690016298759936,23,3
sissy,4 guesses,3,amass,BBBYY,1.5849625007211559,3,1
sissy,4 guesses,4,sissy,GGGGG,0.0,1,1
sixth,3 guesses,1,raise,BBYYB,-1.0,2315,23
sixth,3 guesses,2,shout,GYBBY,3.9690016298759936,23,1
sixth,3 guesses,3,sixth,GGGGG,0.0,1,1
sixty,3 guesses,1,raise,BBYYB,-1.0,2315,23
sixty,3 guesses,2,shout,GBBBY,3.9690016298759936,23,1
sixty,3 guesses,3,sixty,GGGGG,0.0,1,1
skate,3 guesses,1,raise,BYBYG,-1.0,2315,20
skate,3 guesses,2,stalk,GYGBY,3.039353872167201,20,1
skate,3 guesses,3,skate,GGGGG,0.0,1,1
skier,2 guesses,1,raise,YBGYY,-1.0,2315,1
skier,2 guesses,2,skier,GGGGG,0.0,1,1
skiff,3 guesses,1,raise,BBGYB,-1.0,2315,31
skiff,3 guesses,2,plunk,BBBBY,3.8456631498513816,31,1
skiff,3 guesses,3,skiff,GGGGG,0.0,1,1
skill,3 guesses,1,raise,BBGYB,-1.0,2315,31
skill,3 guesses,2,plunk,BYBBY,3.8456631498513816,31,1
skill,3 guesses,3,skill,GGGGG,0.0,1,1
skimp,4 guesses,1,raise,BBGYB,-1.0,2315,31
skimp,4 guesses,2,plunk,YBBBY,3.8456631498513816,31,2
skimp,4 guesses,3,abbey,BBBBB,1.0,2,1
skimp,4 guesses,4,skimp,GGGGG,0.0,1,1
skirt,3 guesses,1,raise,YBGYB,-1.0,2315,5
skirt,3 guesses,2,chalk,BBBBY,2.321928094887362,5,1
skirt,3 guesses,3,skirt,GGGGG,0.0,1,1
skulk,4 guesses,1,raise,BBBYB,-1.0,2315,89
skulk,4 guesses,2,stony,GBBBB,4.7833809437177335,89,4
skulk,4 guesses,3,allay,BYBBB,2.0,4,1
skulk,4 guesses,4,skulk,GGGGG,0.0,1,1
skull,4 guesses,1,raise,BBBYB,-1.0,2315,89
skull,4 guesses,2,stony,GBBBB,4.7833809437177335,89,4
skull,4 guesses,3,allay,BYYBB,2.0,4,1
skull,4 guesses,4,skull,GGGGG,0.0,1,1
skunk,4 guesses,1,raise,BBBYB,-1.0,2315,89
skunk,4 guesses,2,stony,GBBGB,4.7833809437177335,89,5
skunk,4 guesses,3,black,BBBBY,2.321928094887362,5,1
skunk,4 guesses,4,skunk,GGGGG,0.0,1,1
slack,4 guesses,1,raise,BYBYB,-1.0,2315,58
slack,4 guesses,2,shalt,GBGYB,4.480837840284,58,3
slack,4 guesses,3,acorn,YYBBB,1.5849625007211559,3,1
slack,4 guesses,4,slack,GGGGG,0.0,1,1
slain,3 guesses,1,raise,BYYYB,-1.0,2315,7
slain,3 guesses,2,enact,BYGBB,2.807354922057604,7,1
slain,3 guesses,3,slain,GGGGG,0.0,1,1
slang,4 guesses,1,raise,BYBYB,-1.0,2315,58
slang,4 guesses,2,shalt,GBGYB,4.480837840284,58,3
slang,4 guesses,3,acorn,YBBBY,1.5849625007211559,3,1
slang,4 guesses,4,slang,GGGGG,0.0,1,1
slant,3 guesses,1,raise,BYBYB,-1.0,2315,58
slant,3 guesses,2,shalt,GBGYG,4.480837840284,58,1
slant,3 guesses,3,slant,GGGGG,0.0,1,1
slash,3 guesses,1,raise,BYBYB,-1.0,2315,58
slash,3 guesses,2,shalt,YYGYB,4.480837840284,58,1
slash,3 guesses,3,slash,GGGGG,0.0,1,1
slate,3 guesses,1,raise,BYBYG,-1.0,2315,20
slate,3 guesses,2,stalk,GYGYB,3.039353872167201,20,1
slate,3 guesses,3,slate,GGGGG,0.0,1,1
slave,3 guesses,1,raise,BYBYG,-1.0,2315,20
slave,3 guesses,2,stalk,GBGYB,3.039353872167201,20,1
slave,3 guesses,3,slave,GGGGG,0.0,1,1
sleek,3 guesses,1,raise,BBBYY,-1.0,2315,48
sleek,3 guesses,2,spelt,GBYYB,4.522055208874202,48,1
sleek,3 guesses,3,sleek,GGGGG,0.0,1,1
sleep,3 guesses,1,raise,BBBYY,-1.0,2315,48
sleep,3 guesses,2,spelt,GYYYB,4.522055208874202,48,1
sleep,3 guesses,3,sleep,GGGGG,0.0,1,1
sleet,3 guesses,1,raise,BBBYY,-1.0,2315,48
sleet,3 guesses,2,spelt,GBYYG,4.522055208874202,48,1
sleet,3 guesses,3,sleet,GGGGG,0.0,1,1
slept,3 guesses,1,raise,BBBYY,-1.0,2315,48
slept,3 guesses,2,spelt,GYGYG,4.522055208874202,48,1
slept,3 guesses,3,slept,GGGGG,0.0,1,1
slice,4 guesses,1,raise,BBGYG,-1.0,2315,14
slice,4 guesses,2,plunk,BGBBB,3.182005814760214,14,3
slice,4 guesses,3,acrid,BYBYB,1.5849625007211559,3,1
slice,4 guesses,4,slice,GGGGG,0.0,1,1
slick,3 guesses,1,raise,BBGYB,-1.0,2315,31
slick,3 guesses,2,plunk,BGBBG,3.8456631498513816,31,1
slick,3 guesses,3,slick,GGGGG,0.0,1,1
slide,4 guesses,1,raise,BBGYG,-1.0,2315,14
slide,4 guesses,2,plunk,BGBBB,3.182005814760214,14,3
slide,4 guesses,3,acrid,BBBYY,1.5849625007211559,3,1
slide,4 guesses,4,slide,GGGGG,0.0,1,1
slime,4 guesses,1,raise,BBGYG,-1.0,2315,14
slime,4 guesses,2,plunk,BGBBB,3.182005814760214,14,3
slime,4 guesses,3,acrid,BBBYB,1.5849625007211559,3,1
slime,4 guesses,4,slime,GGGGG,0.0,1,1
slimy,4 guesses,1,raise,BBGYB,-1.0,2315,31
slimy,4 guesses,2,plunk,BGBBB,3.8456631498513816,31,2
slimy,4 guesses,3,aback,BBBBB,1.0,2,1
slimy,4 guesses,4,slimy,GGGGG,0.0,1,1
sling,3 guesses,1,raise,BBGYB,-1.0,2315,31
sling,3 guesses,2,plunk,BGBGB,3.8456631498513816,31,1
sling,3 guesses,3,sling,GGGGG,0.0,1,1
slink,3 guesses,1,raise,BBGYB,-1.0,2315,31
slink,3 guesses,2,plunk,BGBGG,3.8456631498513816,31,1
slink,3 guesses,3,slink,GGGGG,0.0,1,1
sloop,4 guesses,1,raise,BBBYB,-1.0,2315,89
sloop,4 guesses,2,stony,GBYBB,4.7833809437177335,89,7
sloop,4 guesses,3,flack,BGBBB,2.5216406363433186,7,1
sloop,4 guesses,4,sloop,GGGGG,0.0,1,1
slope,3 guesses,1,raise,BBBYG,-1.0,2315,15
slope,3 guesses,2,cloth,BGGBB,3.189898095464287,15,1
slope,3 guesses,3,slope,GGGGG,0.0,1,1
slosh,4 guesses,1,raise,BBBYB,-1.0,2315,89
slosh,4 guesses,2,stony,YBGBB,4.7833809437177335,89,3
slosh,4 guesses,3,bough,BYBBG,1.5849625007211559,3,1
slosh,4 guesses,4,slosh,GGGGG,0.0,1,1
sloth,4 guesses,1,raise,BBBYB,-1.0,2315,89
sloth,4 guesses,2,stony,GYGBB,4.7833809437177335,89,5
sloth,4 guesses,3,caput,BBBBY,2.321928094887362,5,1
sloth,4 guesses,4,sloth,GGGGG,0.0,1,1
slump,4 guesses,1,raise,BBBYB,-1.0,2315,89
slump,4 guesses,2,stony,GBBBB,4.7833809437177335,89,4
slump,4 guesses,3,allay,BGBBB,2.0,4,1
slump,4 guesses,4,slump,GGGGG,0.0,1,1
slung,4 guesses,1,raise,BBBYB,-1.0,2315,89
slung,4 guesses,2,stony,GBBGB,4.7833809437177335,89,5
slung,4 guesses,3,black,BGBBB,2.321928094887362,5,1
slung,4 guesses,4,slung,GGGGG,0.0,1,1
slunk,4 guesses,1,raise,BBBYB,-1.0,2315,89
slunk,4 guesses,2,stony,GBBGB,4.7833809437177335,89,5
slunk,4 guesses,3,black,BGBBG,2.321928094887362,5,1
slunk,4 guesses,4,slunk,GGGGG,0.0,1,1
slurp,3 guesses,1,raise,YBBYB,-1.0,2315,28
slurp,3 guesses,2,count,BBGBB,3.8388043692446128,28,1
slurp,3 guesses,3,slurp,GGGGG,0.0,1,1
slush,4 guesses,1,raise,BBBYB,-1.0,2315,89
slush,4 guesses,2,stony,YBBBB,4.7833809437177335,89,5
slush,4 guesses,3,blush,BGGYG,2.321928094887362,5,1
slush,4 guesses,4,slush,GGGGG,0.0,1,1
slyly,4 guesses,1,raise,BBBYB,-1.0,2315,89
slyly,4 guesses,2,stony,GBBBY,4.7833809437177335,89,2
slyly,4 guesses,3,abhor,BBBBB,1.0,2,1
slyly,4 guesses,4,slyly,GGGGG,0.0,1,1
smack,4 guesses,1,raise,BYBYB,-1.0,2315,58
smack,4 guesses,2,shalt,GBGBB,4.480837840284,58,8
smack,4 guesses,3,knock,BBBGG,3.0,8,1
smack,4 guesses,4,smack,GGGGG,0.0,1,1
small,4 guesses,1,raise,BYBYB,-1.0,2315,58
small,4 guesses,2,shalt,GBGYB,4.480837840284,58,3
small,4 guesses,3,acorn,YBBBB,1.5849625007211559,3,1
small,4 guesses,4,small,GGGGG,0.0,1,1
smart,3 guesses,1,raise,YYBYB,-1.0,2315,24
smart,3 guesses,2,stamp,GYGYB,3.6216535224393342,24,1
smart,3 guesses,3,smart,GGGGG,0.0,1,1
smash,4 guesses,1,raise,BYBYB,-1.0,2315,58
smash,4 guesses,2,shalt,YYGBB,4.480837840284,58,2
smash,4 guesses,3,admin,YBYBB,1.0,2,1
smash,4 guesses,4,smash,GGGGG,0.0,1,1
smear,3 guesses,1,raise,YYBYY,-1.0,2315,4
smear,3 guesses,2,champ,BBYYB,2.0,4,1
smear,3 guesses,3,smear,GGGGG,0.0,1,1
smell,4 guesses,1,raise,BBBYY,-1.0,2315,48
smell,4 guesses,2,spelt,GBGYB,4.522055208874202,48,3
smell,4 guesses,3,awash,BBBYB,1.5849625007211559,3,1
smell,4 guesses,4,smell,GGGGG,0.0,1,1
smelt,3 guesses,1,raise,BBBYY,-1.0,2315,48
smelt,3 guesses,2,spelt,GBGGG,4.522055208874202,48,1
smelt,3 guesses,3,smelt,GGGGG,0.0,1,1
smile,3 guesses,1,raise,BBGYG,-1.0,2315,14
smile,3 guesses,2,plunk,BYBBB,3.182005814760214,14,1
smile,3 guesses,3,smile,GGGGG,0.0,1,1
smirk,3 guesses,1,raise,YBGYB,-1.0,2315,5
smirk,3 guesses,2,chalk,BBBBG,2.321928094887362,5,1
smirk,3 guesses,3,smirk,GGGGG,0.0,1,1
smite,3 guesses,1,raise,BBGYG,-1.0,2315,14
smite,3 guesses,2,plunk,BBBBB,3.182005814760214,14,1
smite,3 guesses,3,smite,GGGGG,0.0,1,1
smith,4 guesses,1,raise,BBGYB,-1.0,2315,31
smith,4 guesses,2,plunk,BBBBB,3.8456631498513816,31,5
smith,4 guesses,3,awash,BBBYG,2.321928094887362,5,1
smith,4 guesses,4,smith,GGGGG,0.0,1,1
smock,4 guesses,1,raise,BBBYB,-1.0,2315,89
smock,4 guesses,2,stony,GBGBB,4.7833809437177335,89,5
smock,4 guesses,3,chalk,YBBBG,2.321928094887362,5,1
smock,4 guesses,4,smock,GGGGG,0.0,1,1
smoke,4 guesses,1,raise,BBBYG,-1.0,2315,15
smoke,4 guesses,2,cloth,BBGBB,3.189898095464287,15,2
smoke,4 guesses,3,adapt,BBBBB,1.0,2,1
smoke,4 guesses,4,smoke,GGGGG,0.0,1,1
smoky,4 guesses,1,raise,BBBYB,-1.0,2315,89
smoky,4 guesses,2,stony,GBGBG,4.7833809437177335,89,2
smoky,4 guesses,3,aback,BBBBY,1.0,2,1
smoky,4 guesses,4,smoky,GGGGG,0.0,1,1
smote,3 guesses,1,raise,BBBYG,-1.0,2315,15
smote,3 guesses,2,cloth,BBGGB,3.189898095464287,15,1
smote,3 guesses,3,smote,GGGGG,0.0,1,1
snack,4 guesses,1,raise,BYBYB,-1.0,2315,58
snack,4 guesses,2,shalt,GBGBB,4.480837840284,58,8
snack,4 guesses,3,knock,BGBGG,3.0,8,1
snack,4 guesses,4,snack,GGGGG,0.0,1,1
